identificador,captador,fecha_lectura,tipo_polinico,granos_de_polen_x_metro_cubico
494,ALCA,2025-01-18T00:00:00,Corylus,
495,ALCA,2025-01-18T00:00:00,Cupresáceas/Taxáceas,
496,ALCA,2025-01-18T00:00:00,Ericaceae,
497,ALCA,2025-01-18T00:00:00,Eucalipto,
498,ALCA,2025-01-18T00:00:00,Fresno,
499,ALCA,2025-01-18T00:00:00,Gramíneas,
500,ALCA,2025-01-18T00:00:00,Moreras,
501,ALCA,2025-01-18T00:00:00,Olivo,
502,ALCA,2025-01-18T00:00:00,Olmos,
503,ALCA,2025-01-18T00:00:00,Otros,
504,ALCA,2025-01-18T00:00:00,Pinos,
505,ALCA,2025-01-18T00:00:00,Plantago,
506,ALCA,2025-01-18T00:00:00,Plátano de paseo,
507,ALCA,2025-01-18T00:00:00,PNI (Polen no identificado),
508,ALCA,2025-01-18T00:00:00,Populus,
509,ALCA,2025-01-18T00:00:00,Quenopodiáceas/Amarantáceas,
510,ALCA,2025-01-18T00:00:00,Quercus,
511,ALCA,2025-01-18T00:00:00,Rumex (Acederas),
512,ALCA,2025-01-18T00:00:00,Sauces,
513,ALCA,2025-01-18T00:00:00,Urticaceae (Ortigas),
514,ALCA,2025-01-19T00:00:00,Abedul,
515,ALCA,2025-01-19T00:00:00,Aligustre,
516,ALCA,2025-01-19T00:00:00,Aliso,
517,ALCA,2025-01-19T00:00:00,Arce,
518,ALCA,2025-01-19T00:00:00,Artemisia,
519,ALCA,2025-01-19T00:00:00,Castaño,
520,ALCA,2025-01-19T00:00:00,Compuestas,
521,ALCA,2025-01-19T00:00:00,Corylus,
522,ALCA,2025-01-19T00:00:00,Cupresáceas/Taxáceas,
523,ALCA,2025-01-19T00:00:00,Ericaceae,
524,ALCA,2025-01-19T00:00:00,Eucalipto,
525,ALCA,2025-01-19T00:00:00,Fresno,
526,ALCA,2025-01-19T00:00:00,Gramíneas,
527,ALCA,2025-01-19T00:00:00,Moreras,
528,ALCA,2025-01-19T00:00:00,Olivo,
529,ALCA,2025-01-19T00:00:00,Olmos,
530,ALCA,2025-01-19T00:00:00,Otros,
531,ALCA,2025-01-19T00:00:00,Pinos,
532,ALCA,2025-01-19T00:00:00,Plantago,
533,ALCA,2025-01-19T00:00:00,Plátano de paseo,
534,ALCA,2025-01-19T00:00:00,PNI (Polen no identificado),
535,ALCA,2025-01-19T00:00:00,Populus,
536,ALCA,2025-01-19T00:00:00,Quenopodiáceas/Amarantáceas,
537,ALCA,2025-01-19T00:00:00,Quercus,
538,ALCA,2025-01-19T00:00:00,Rumex (Acederas),
539,ALCA,2025-01-19T00:00:00,Sauces,
540,ALCA,2025-01-19T00:00:00,Urticaceae (Ortigas),
541,ALCO,2024-12-31T00:00:00,Abedul,
542,ALCO,2024-12-31T00:00:00,Aligustre,
543,ALCO,2024-12-31T00:00:00,Aliso,
544,ALCO,2024-12-31T00:00:00,Arce,
545,ALCO,2024-12-31T00:00:00,Artemisia,
546,ALCO,2024-12-31T00:00:00,Castaño,
547,ALCO,2024-12-31T00:00:00,Compuestas,
548,ALCO,2024-12-31T00:00:00,Corylus,
549,ALCO,2024-12-31T00:00:00,Cupresáceas/Taxáceas,
550,ALCO,2024-12-31T00:00:00,Ericaceae,
551,ALCO,2024-12-31T00:00:00,Eucalipto,
552,ALCO,2024-12-31T00:00:00,Fresno,
553,ALCO,2024-12-31T00:00:00,Gramíneas,
554,ALCO,2024-12-31T00:00:00,Moreras,
555,ALCO,2024-12-31T00:00:00,Olivo,
556,ALCO,2024-12-31T00:00:00,Olmos,
557,ALCO,2024-12-31T00:00:00,Otros,
558,ALCO,2024-12-31T00:00:00,Pinos,
559,ALCO,2024-12-31T00:00:00,Plantago,
560,ALCO,2024-12-31T00:00:00,Plátano de paseo,
561,ALCO,2024-12-31T00:00:00,PNI (Polen no identificado),
562,ALCO,2024-12-31T00:00:00,Populus,
563,ALCO,2024-12-31T00:00:00,Quenopodiáceas/Amarantáceas,
564,ALCO,2024-12-31T00:00:00,Quercus,
565,ALCO,2024-12-31T00:00:00,Rumex (Acederas),
566,ALCO,2024-12-31T00:00:00,Sauces,
567,ALCO,2024-12-31T00:00:00,Urticaceae (Ortigas),
568,ALCO,2025-01-01T00:00:00,Abedul,
569,ALCO,2025-01-01T00:00:00,Aligustre,
570,ALCO,2025-01-01T00:00:00,Aliso,
571,ALCO,2025-01-01T00:00:00,Arce,
572,ALCO,2025-01-01T00:00:00,Artemisia,
573,ALCO,2025-01-01T00:00:00,Castaño,
574,ALCO,2025-01-01T00:00:00,Compuestas,
575,ALCO,2025-01-01T00:00:00,Corylus,
576,ALCO,2025-01-01T00:00:00,Cupresáceas/Taxáceas,
577,ALCO,2025-01-01T00:00:00,Ericaceae,
578,ALCO,2025-01-01T00:00:00,Eucalipto,
579,ALCO,2025-01-01T00:00:00,Fresno,
580,ALCO,2025-01-01T00:00:00,Gramíneas,
581,ALCO,2025-01-01T00:00:00,Moreras,
582,ALCO,2025-01-01T00:00:00,Olivo,
583,ALCO,2025-01-01T00:00:00,Olmos,
584,ALCO,2025-01-01T00:00:00,Otros,
585,ALCO,2025-01-01T00:00:00,Pinos,
586,ALCO,2025-01-01T00:00:00,Plantago,
587,ALCO,2025-01-01T00:00:00,Plátano de paseo,
588,ALCO,2025-01-01T00:00:00,PNI (Polen no identificado),
589,ALCO,2025-01-01T00:00:00,Populus,
590,ALCO,2025-01-01T00:00:00,Quenopodiáceas/Amarantáceas,
591,ALCO,2025-01-01T00:00:00,Quercus,
592,ALCO,2025-01-01T00:00:00,Rumex (Acederas),
593,ALCO,2025-01-01T00:00:00,Sauces,
594,ALCO,2025-01-01T00:00:00,Urticaceae (Ortigas),
595,ALCO,2025-01-02T00:00:00,Abedul,
596,ALCO,2025-01-02T00:00:00,Aligustre,
597,ALCO,2025-01-02T00:00:00,Aliso,
598,ALCO,2025-01-02T00:00:00,Arce,
599,ALCO,2025-01-02T00:00:00,Artemisia,
600,ALCO,2025-01-02T00:00:00,Castaño,
601,ALCO,2025-01-02T00:00:00,Compuestas,
602,ALCO,2025-01-02T00:00:00,Corylus,
603,ALCO,2025-01-02T00:00:00,Cupresáceas/Taxáceas,
604,ALCO,2025-01-02T00:00:00,Ericaceae,
605,ALCO,2025-01-02T00:00:00,Eucalipto,
606,ALCO,2025-01-02T00:00:00,Fresno,
607,ALCO,2025-01-02T00:00:00,Gramíneas,
608,ALCO,2025-01-02T00:00:00,Moreras,
609,ALCO,2025-01-02T00:00:00,Olivo,
610,ALCO,2025-01-02T00:00:00,Olmos,
611,ALCO,2025-01-02T00:00:00,Otros,
612,ALCO,2025-01-02T00:00:00,Pinos,
613,ALCO,2025-01-02T00:00:00,Plantago,
614,ALCO,2025-01-02T00:00:00,Plátano de paseo,
615,ALCO,2025-01-02T00:00:00,PNI (Polen no identificado),
616,ALCO,2025-01-02T00:00:00,Populus,
617,ALCO,2025-01-02T00:00:00,Quenopodiáceas/Amarantáceas,
618,ALCO,2025-01-02T00:00:00,Quercus,
619,ALCO,2025-01-02T00:00:00,Rumex (Acederas),
620,ALCO,2025-01-02T00:00:00,Sauces,
621,ALCO,2025-01-02T00:00:00,Urticaceae (Ortigas),
622,ALCO,2025-01-03T00:00:00,Abedul,
623,ALCO,2025-01-03T00:00:00,Aligustre,
624,ALCO,2025-01-03T00:00:00,Aliso,
625,ALCO,2025-01-03T00:00:00,Arce,
626,ALCO,2025-01-03T00:00:00,Artemisia,
627,ALCO,2025-01-03T00:00:00,Castaño,
628,ALCO,2025-01-03T00:00:00,Compuestas,
629,ALCO,2025-01-03T00:00:00,Corylus,
630,ALCO,2025-01-03T00:00:00,Cupresáceas/Taxáceas,
631,ALCO,2025-01-03T00:00:00,Ericaceae,
632,ALCO,2025-01-03T00:00:00,Eucalipto,
633,ALCO,2025-01-03T00:00:00,Fresno,
634,ALCO,2025-01-03T00:00:00,Gramíneas,
635,ALCO,2025-01-03T00:00:00,Moreras,
636,ALCO,2025-01-03T00:00:00,Olivo,
637,ALCO,2025-01-03T00:00:00,Olmos,
638,ALCO,2025-01-03T00:00:00,Otros,
639,ALCO,2025-01-03T00:00:00,Pinos,
640,ALCO,2025-01-03T00:00:00,Plantago,
641,ALCO,2025-01-03T00:00:00,Plátano de paseo,
642,ALCO,2025-01-03T00:00:00,PNI (Polen no identificado),
643,ALCO,2025-01-03T00:00:00,Populus,
644,ALCO,2025-01-03T00:00:00,Quenopodiáceas/Amarantáceas,
645,ALCO,2025-01-03T00:00:00,Quercus,
646,ALCO,2025-01-03T00:00:00,Rumex (Acederas),
647,ALCO,2025-01-03T00:00:00,Sauces,
648,ALCO,2025-01-03T00:00:00,Urticaceae (Ortigas),
649,ALCO,2025-01-04T00:00:00,Abedul,
650,ALCO,2025-01-04T00:00:00,Aligustre,
651,ALCO,2025-01-04T00:00:00,Aliso,
652,ALCO,2025-01-04T00:00:00,Arce,
653,ALCO,2025-01-04T00:00:00,Artemisia,
654,ALCO,2025-01-04T00:00:00,Castaño,
655,ALCO,2025-01-04T00:00:00,Compuestas,
656,ALCO,2025-01-04T00:00:00,Corylus,
657,ALCO,2025-01-04T00:00:00,Cupresáceas/Taxáceas,
658,ALCO,2025-01-04T00:00:00,Ericaceae,
659,ALCO,2025-01-04T00:00:00,Eucalipto,
660,ALCO,2025-01-04T00:00:00,Fresno,
661,ALCO,2025-01-04T00:00:00,Gramíneas,
662,ALCO,2025-01-04T00:00:00,Moreras,
663,ALCO,2025-01-04T00:00:00,Olivo,
664,ALCO,2025-01-04T00:00:00,Olmos,
665,ALCO,2025-01-04T00:00:00,Otros,
666,ALCO,2025-01-04T00:00:00,Pinos,
667,ALCO,2025-01-04T00:00:00,Plantago,
668,ALCO,2025-01-04T00:00:00,Plátano de paseo,
669,ALCO,2025-01-04T00:00:00,PNI (Polen no identificado),
670,ALCO,2025-01-04T00:00:00,Populus,
671,ALCO,2025-01-04T00:00:00,Quenopodiáceas/Amarantáceas,
672,ALCO,2025-01-04T00:00:00,Quercus,
673,ALCO,2025-01-04T00:00:00,Rumex (Acederas),
674,ALCO,2025-01-04T00:00:00,Sauces,
675,ALCO,2025-01-04T00:00:00,Urticaceae (Ortigas),
676,ALCO,2025-01-05T00:00:00,Abedul,
677,ALCO,2025-01-05T00:00:00,Aligustre,
678,ALCO,2025-01-05T00:00:00,Aliso,
679,ALCO,2025-01-05T00:00:00,Arce,
680,ALCO,2025-01-05T00:00:00,Artemisia,
681,ALCO,2025-01-05T00:00:00,Castaño,
682,ALCO,2025-01-05T00:00:00,Compuestas,
683,ALCO,2025-01-05T00:00:00,Corylus,
684,ALCO,2025-01-05T00:00:00,Cupresáceas/Taxáceas,
685,ALCO,2025-01-05T00:00:00,Ericaceae,
686,ALCO,2025-01-05T00:00:00,Eucalipto,
687,ALCO,2025-01-05T00:00:00,Fresno,
688,ALCO,2025-01-05T00:00:00,Gramíneas,
689,ALCO,2025-01-05T00:00:00,Moreras,
690,ALCO,2025-01-05T00:00:00,Olivo,
691,ALCO,2025-01-05T00:00:00,Olmos,
692,ALCO,2025-01-05T00:00:00,Otros,
693,ALCO,2025-01-05T00:00:00,Pinos,
694,ALCO,2025-01-05T00:00:00,Plantago,
695,ALCO,2025-01-05T00:00:00,Plátano de paseo,
696,ALCO,2025-01-05T00:00:00,PNI (Polen no identificado),
697,ALCO,2025-01-05T00:00:00,Populus,
698,ALCO,2025-01-05T00:00:00,Quenopodiáceas/Amarantáceas,
699,ALCO,2025-01-05T00:00:00,Quercus,
700,ALCO,2025-01-05T00:00:00,Rumex (Acederas),
701,ALCO,2025-01-05T00:00:00,Sauces,
702,ALCO,2025-01-05T00:00:00,Urticaceae (Ortigas),
703,ALCO,2025-01-06T00:00:00,Abedul,0
704,ALCO,2025-01-06T00:00:00,Aligustre,0
705,ALCO,2025-01-06T00:00:00,Aliso,0
706,ALCO,2025-01-06T00:00:00,Arce,0
707,ALCO,2025-01-06T00:00:00,Artemisia,0
708,ALCO,2025-01-06T00:00:00,Castaño,0
709,ALCO,2025-01-06T00:00:00,Compuestas,0
710,ALCO,2025-01-06T00:00:00,Corylus,1
711,ALCO,2025-01-06T00:00:00,Cupresáceas/Taxáceas,16
712,ALCO,2025-01-06T00:00:00,Ericaceae,0
713,ALCO,2025-01-06T00:00:00,Eucalipto,0
714,ALCO,2025-01-06T00:00:00,Fresno,4
715,ALCO,2025-01-06T00:00:00,Gramíneas,2
716,ALCO,2025-01-06T00:00:00,Moreras,0
717,ALCO,2025-01-06T00:00:00,Olivo,0
718,ALCO,2025-01-06T00:00:00,Olmos,0
719,ALCO,2025-01-06T00:00:00,Otros,0
720,ALCO,2025-01-06T00:00:00,Pinos,0
721,ALCO,2025-01-06T00:00:00,Plantago,0
722,ALCO,2025-01-06T00:00:00,Plátano de paseo,0
723,ALCO,2025-01-06T00:00:00,PNI (Polen no identificado),1
724,ALCO,2025-01-06T00:00:00,Populus,0
725,ALCO,2025-01-06T00:00:00,Quenopodiáceas/Amarantáceas,0
726,ALCO,2025-01-06T00:00:00,Quercus,2
727,ALCO,2025-01-06T00:00:00,Rumex (Acederas),0
728,ALCO,2025-01-06T00:00:00,Sauces,0
729,ALCO,2025-01-06T00:00:00,Urticaceae (Ortigas),2
730,ALCO,2025-01-07T00:00:00,Abedul,0
731,ALCO,2025-01-07T00:00:00,Aligustre,0
732,ALCO,2025-01-07T00:00:00,Aliso,0
733,ALCO,2025-01-07T00:00:00,Arce,0
734,ALCO,2025-01-07T00:00:00,Artemisia,0
735,ALCO,2025-01-07T00:00:00,Castaño,0
736,ALCO,2025-01-07T00:00:00,Compuestas,0
737,ALCO,2025-01-07T00:00:00,Corylus,0
738,ALCO,2025-01-07T00:00:00,Cupresáceas/Taxáceas,10
739,ALCO,2025-01-07T00:00:00,Ericaceae,0
740,ALCO,2025-01-07T00:00:00,Eucalipto,0
741,ALCO,2025-01-07T00:00:00,Fresno,4
742,ALCO,2025-01-07T00:00:00,Gramíneas,0
743,ALCO,2025-01-07T00:00:00,Moreras,0
744,ALCO,2025-01-07T00:00:00,Olivo,0
745,ALCO,2025-01-07T00:00:00,Olmos,0
746,ALCO,2025-01-07T00:00:00,Otros,0
747,ALCO,2025-01-07T00:00:00,Pinos,1
748,ALCO,2025-01-07T00:00:00,Plantago,0
749,ALCO,2025-01-07T00:00:00,Plátano de paseo,0
750,ALCO,2025-01-07T00:00:00,PNI (Polen no identificado),1
751,ALCO,2025-01-07T00:00:00,Populus,0
752,ALCO,2025-01-07T00:00:00,Quenopodiáceas/Amarantáceas,0
753,ALCO,2025-01-07T00:00:00,Quercus,2
754,ALCO,2025-01-07T00:00:00,Rumex (Acederas),0
755,ALCO,2025-01-07T00:00:00,Sauces,0
756,ALCO,2025-01-07T00:00:00,Urticaceae (Ortigas),1
757,ALCO,2025-01-08T00:00:00,Abedul,0
758,ALCO,2025-01-08T00:00:00,Aligustre,0
759,ALCO,2025-01-08T00:00:00,Aliso,0
760,ALCO,2025-01-08T00:00:00,Arce,0
761,ALCO,2025-01-08T00:00:00,Artemisia,0
762,ALCO,2025-01-08T00:00:00,Castaño,0
763,ALCO,2025-01-08T00:00:00,Compuestas,1
764,ALCO,2025-01-08T00:00:00,Corylus,0
765,ALCO,2025-01-08T00:00:00,Cupresáceas/Taxáceas,7
766,ALCO,2025-01-08T00:00:00,Ericaceae,0
767,ALCO,2025-01-08T00:00:00,Eucalipto,0
768,ALCO,2025-01-08T00:00:00,Fresno,6
769,ALCO,2025-01-08T00:00:00,Gramíneas,1
770,ALCO,2025-01-08T00:00:00,Moreras,0
771,ALCO,2025-01-08T00:00:00,Olivo,0
772,ALCO,2025-01-08T00:00:00,Olmos,0
773,ALCO,2025-01-08T00:00:00,Otros,0
774,ALCO,2025-01-08T00:00:00,Pinos,1
775,ALCO,2025-01-08T00:00:00,Plantago,0
776,ALCO,2025-01-08T00:00:00,Plátano de paseo,0
777,ALCO,2025-01-08T00:00:00,PNI (Polen no identificado),3
778,ALCO,2025-01-08T00:00:00,Populus,0
779,ALCO,2025-01-08T00:00:00,Quenopodiáceas/Amarantáceas,0
780,ALCO,2025-01-08T00:00:00,Quercus,1
781,ALCO,2025-01-08T00:00:00,Rumex (Acederas),0
782,ALCO,2025-01-08T00:00:00,Sauces,0
783,ALCO,2025-01-08T00:00:00,Urticaceae (Ortigas),3
784,ALCO,2025-01-09T00:00:00,Abedul,0
785,ALCO,2025-01-09T00:00:00,Aligustre,0
786,ALCO,2025-01-09T00:00:00,Aliso,2
787,ALCO,2025-01-09T00:00:00,Arce,0
788,ALCO,2025-01-09T00:00:00,Artemisia,0
789,ALCO,2025-01-09T00:00:00,Castaño,0
790,ALCO,2025-01-09T00:00:00,Compuestas,0
791,ALCO,2025-01-09T00:00:00,Corylus,0
792,ALCO,2025-01-09T00:00:00,Cupresáceas/Taxáceas,146
793,ALCO,2025-01-09T00:00:00,Ericaceae,0
794,ALCO,2025-01-09T00:00:00,Eucalipto,0
795,ALCO,2025-01-09T00:00:00,Fresno,4
796,ALCO,2025-01-09T00:00:00,Gramíneas,4
797,ALCO,2025-01-09T00:00:00,Moreras,0
798,ALCO,2025-01-09T00:00:00,Olivo,0
799,ALCO,2025-01-09T00:00:00,Olmos,0
800,ALCO,2025-01-09T00:00:00,Otros,0
801,ALCO,2025-01-09T00:00:00,Pinos,0
802,ALCO,2025-01-09T00:00:00,Plantago,0
803,ALCO,2025-01-09T00:00:00,Plátano de paseo,0
804,ALCO,2025-01-09T00:00:00,PNI (Polen no identificado),3
805,ALCO,2025-01-09T00:00:00,Populus,0
806,ALCO,2025-01-09T00:00:00,Quenopodiáceas/Amarantáceas,0
807,ALCO,2025-01-09T00:00:00,Quercus,0
808,ALCO,2025-01-09T00:00:00,Rumex (Acederas),0
809,ALCO,2025-01-09T00:00:00,Sauces,0
810,ALCO,2025-01-09T00:00:00,Urticaceae (Ortigas),3
811,ALCO,2025-01-10T00:00:00,Abedul,
812,ALCO,2025-01-10T00:00:00,Aligustre,
813,ALCO,2025-01-10T00:00:00,Aliso,
814,ALCO,2025-01-10T00:00:00,Arce,
815,ALCO,2025-01-10T00:00:00,Artemisia,
816,ALCO,2025-01-10T00:00:00,Castaño,
817,ALCO,2025-01-10T00:00:00,Compuestas,
818,ALCO,2025-01-10T00:00:00,Corylus,
819,ALCO,2025-01-10T00:00:00,Cupresáceas/Taxáceas,
820,ALCO,2025-01-10T00:00:00,Ericaceae,
821,ALCO,2025-01-10T00:00:00,Eucalipto,
822,ALCO,2025-01-10T00:00:00,Fresno,
823,ALCO,2025-01-10T00:00:00,Gramíneas,
824,ALCO,2025-01-10T00:00:00,Moreras,
825,ALCO,2025-01-10T00:00:00,Olivo,
826,ALCO,2025-01-10T00:00:00,Olmos,
827,ALCO,2025-01-10T00:00:00,Otros,
828,ALCO,2025-01-10T00:00:00,Pinos,
829,ALCO,2025-01-10T00:00:00,Plantago,
830,ALCO,2025-01-10T00:00:00,Plátano de paseo,
831,ALCO,2025-01-10T00:00:00,PNI (Polen no identificado),
832,ALCO,2025-01-10T00:00:00,Populus,
833,ALCO,2025-01-10T00:00:00,Quenopodiáceas/Amarantáceas,
834,ALCO,2025-01-10T00:00:00,Quercus,
835,ALCO,2025-01-10T00:00:00,Rumex (Acederas),
836,ALCO,2025-01-10T00:00:00,Sauces,
837,ALCO,2025-01-10T00:00:00,Urticaceae (Ortigas),
838,ALCO,2025-01-11T00:00:00,Abedul,
839,ALCO,2025-01-11T00:00:00,Aligustre,
840,ALCO,2025-01-11T00:00:00,Aliso,
841,ALCO,2025-01-11T00:00:00,Arce,
842,ALCO,2025-01-11T00:00:00,Artemisia,
843,ALCO,2025-01-11T00:00:00,Castaño,
844,ALCO,2025-01-11T00:00:00,Compuestas,
845,ALCO,2025-01-11T00:00:00,Corylus,
846,ALCO,2025-01-11T00:00:00,Cupresáceas/Taxáceas,
847,ALCO,2025-01-11T00:00:00,Ericaceae,
848,ALCO,2025-01-11T00:00:00,Eucalipto,
849,ALCO,2025-01-11T00:00:00,Fresno,
850,ALCO,2025-01-11T00:00:00,Gramíneas,
851,ALCO,2025-01-11T00:00:00,Moreras,
852,ALCO,2025-01-11T00:00:00,Olivo,
853,ALCO,2025-01-11T00:00:00,Olmos,
854,ALCO,2025-01-11T00:00:00,Otros,
855,ALCO,2025-01-11T00:00:00,Pinos,
856,ALCO,2025-01-11T00:00:00,Plantago,
857,ALCO,2025-01-11T00:00:00,Plátano de paseo,
858,ALCO,2025-01-11T00:00:00,PNI (Polen no identificado),
859,ALCO,2025-01-11T00:00:00,Populus,
860,ALCO,2025-01-11T00:00:00,Quenopodiáceas/Amarantáceas,
861,ALCO,2025-01-11T00:00:00,Quercus,
862,ALCO,2025-01-11T00:00:00,Rumex (Acederas),
863,ALCO,2025-01-11T00:00:00,Sauces,
864,ALCO,2025-01-11T00:00:00,Urticaceae (Ortigas),
865,ALCO,2025-01-12T00:00:00,Abedul,0
866,ALCO,2025-01-12T00:00:00,Aligustre,0
867,ALCO,2025-01-12T00:00:00,Aliso,10
868,ALCO,2025-01-12T00:00:00,Arce,0
869,ALCO,2025-01-12T00:00:00,Artemisia,0
870,ALCO,2025-01-12T00:00:00,Castaño,0
871,ALCO,2025-01-12T00:00:00,Compuestas,0
872,ALCO,2025-01-12T00:00:00,Corylus,0
873,ALCO,2025-01-12T00:00:00,Cupresáceas/Taxáceas,1126
874,ALCO,2025-01-12T00:00:00,Ericaceae,0
875,ALCO,2025-01-12T00:00:00,Eucalipto,0
876,ALCO,2025-01-12T00:00:00,Fresno,19
877,ALCO,2025-01-12T00:00:00,Gramíneas,2
878,ALCO,2025-01-12T00:00:00,Moreras,0
879,ALCO,2025-01-12T00:00:00,Olivo,0
880,ALCO,2025-01-12T00:00:00,Olmos,0
881,ALCO,2025-01-12T00:00:00,Otros,0
882,ALCO,2025-01-12T00:00:00,Pinos,1
883,ALCO,2025-01-12T00:00:00,Plantago,0
884,ALCO,2025-01-12T00:00:00,Plátano de paseo,0
885,ALCO,2025-01-12T00:00:00,PNI (Polen no identificado),4
886,ALCO,2025-01-12T00:00:00,Populus,0
887,ALCO,2025-01-12T00:00:00,Quenopodiáceas/Amarantáceas,0
888,ALCO,2025-01-12T00:00:00,Quercus,1
889,ALCO,2025-01-12T00:00:00,Rumex (Acederas),0
890,ALCO,2025-01-12T00:00:00,Sauces,0
891,ALCO,2025-01-12T00:00:00,Urticaceae (Ortigas),3
892,ALCO,2025-01-13T00:00:00,Abedul,
893,ALCO,2025-01-13T00:00:00,Aligustre,
894,ALCO,2025-01-13T00:00:00,Aliso,
895,ALCO,2025-01-13T00:00:00,Arce,
896,ALCO,2025-01-13T00:00:00,Artemisia,
897,ALCO,2025-01-13T00:00:00,Castaño,
898,ALCO,2025-01-13T00:00:00,Compuestas,
899,ALCO,2025-01-13T00:00:00,Corylus,
900,ALCO,2025-01-13T00:00:00,Cupresáceas/Taxáceas,
901,ALCO,2025-01-13T00:00:00,Ericaceae,
902,ALCO,2025-01-13T00:00:00,Eucalipto,
903,ALCO,2025-01-13T00:00:00,Fresno,
904,ALCO,2025-01-13T00:00:00,Gramíneas,
905,ALCO,2025-01-13T00:00:00,Moreras,
906,ALCO,2025-01-13T00:00:00,Olivo,
907,ALCO,2025-01-13T00:00:00,Olmos,
908,ALCO,2025-01-13T00:00:00,Otros,
909,ALCO,2025-01-13T00:00:00,Pinos,
910,ALCO,2025-01-13T00:00:00,Plantago,
911,ALCO,2025-01-13T00:00:00,Plátano de paseo,
912,ALCO,2025-01-13T00:00:00,PNI (Polen no identificado),
913,ALCO,2025-01-13T00:00:00,Populus,
914,ALCO,2025-01-13T00:00:00,Quenopodiáceas/Amarantáceas,
915,ALCO,2025-01-13T00:00:00,Quercus,
916,ALCO,2025-01-13T00:00:00,Rumex (Acederas),
917,ALCO,2025-01-13T00:00:00,Sauces,
918,ALCO,2025-01-13T00:00:00,Urticaceae (Ortigas),
919,ALCO,2025-01-14T00:00:00,Abedul,
920,ALCO,2025-01-14T00:00:00,Aligustre,
921,ALCO,2025-01-14T00:00:00,Aliso,
922,ALCO,2025-01-14T00:00:00,Arce,
923,ALCO,2025-01-14T00:00:00,Artemisia,
924,ALCO,2025-01-14T00:00:00,Castaño,
925,ALCO,2025-01-14T00:00:00,Compuestas,
926,ALCO,2025-01-14T00:00:00,Corylus,
927,ALCO,2025-01-14T00:00:00,Cupresáceas/Taxáceas,
928,ALCO,2025-01-14T00:00:00,Ericaceae,
929,ALCO,2025-01-14T00:00:00,Eucalipto,
930,ALCO,2025-01-14T00:00:00,Fresno,
931,ALCO,2025-01-14T00:00:00,Gramíneas,
932,ALCO,2025-01-14T00:00:00,Moreras,
933,ALCO,2025-01-14T00:00:00,Olivo,
934,ALCO,2025-01-14T00:00:00,Olmos,
935,ALCO,2025-01-14T00:00:00,Otros,
936,ALCO,2025-01-14T00:00:00,Pinos,
937,ALCO,2025-01-14T00:00:00,Plantago,
938,ALCO,2025-01-14T00:00:00,Plátano de paseo,
939,ALCO,2025-01-14T00:00:00,PNI (Polen no identificado),
940,ALCO,2025-01-14T00:00:00,Populus,
941,ALCO,2025-01-14T00:00:00,Quenopodiáceas/Amarantáceas,
942,ALCO,2025-01-14T00:00:00,Quercus,
943,ALCO,2025-01-14T00:00:00,Rumex (Acederas),
944,ALCO,2025-01-14T00:00:00,Sauces,
945,ALCO,2025-01-14T00:00:00,Urticaceae (Ortigas),
946,ALCO,2025-01-15T00:00:00,Abedul,0
947,ALCO,2025-01-15T00:00:00,Aligustre,0
948,ALCO,2025-01-15T00:00:00,Aliso,1
949,ALCO,2025-01-15T00:00:00,Arce,0
950,ALCO,2025-01-15T00:00:00,Artemisia,0
951,ALCO,2025-01-15T00:00:00,Castaño,0
952,ALCO,2025-01-15T00:00:00,Compuestas,0
953,ALCO,2025-01-15T00:00:00,Corylus,0
954,ALCO,2025-01-15T00:00:00,Cupresáceas/Taxáceas,10
955,ALCO,2025-01-15T00:00:00,Ericaceae,0
956,ALCO,2025-01-15T00:00:00,Eucalipto,0
957,ALCO,2025-01-15T00:00:00,Fresno,8
958,ALCO,2025-01-15T00:00:00,Gramíneas,1
959,ALCO,2025-01-15T00:00:00,Moreras,0
960,ALCO,2025-01-15T00:00:00,Olivo,0
961,ALCO,2025-01-15T00:00:00,Olmos,0
962,ALCO,2025-01-15T00:00:00,Otros,0
963,ALCO,2025-01-15T00:00:00,Pinos,1
964,ALCO,2025-01-15T00:00:00,Plantago,0
965,ALCO,2025-01-15T00:00:00,Plátano de paseo,0
966,ALCO,2025-01-15T00:00:00,PNI (Polen no identificado),2
967,ALCO,2025-01-15T00:00:00,Populus,0
968,ALCO,2025-01-15T00:00:00,Quenopodiáceas/Amarantáceas,0
969,ALCO,2025-01-15T00:00:00,Quercus,1
970,ALCO,2025-01-15T00:00:00,Rumex (Acederas),0
971,ALCO,2025-01-15T00:00:00,Sauces,0
972,ALCO,2025-01-15T00:00:00,Urticaceae (Ortigas),5
973,ALCO,2025-01-16T00:00:00,Abedul,0
974,ALCO,2025-01-16T00:00:00,Aligustre,0
975,ALCO,2025-01-16T00:00:00,Aliso,0
976,ALCO,2025-01-16T00:00:00,Arce,0
977,ALCO,2025-01-16T00:00:00,Artemisia,0
978,ALCO,2025-01-16T00:00:00,Castaño,0
979,ALCO,2025-01-16T00:00:00,Compuestas,0
980,ALCO,2025-01-16T00:00:00,Corylus,1
981,ALCO,2025-01-16T00:00:00,Cupresáceas/Taxáceas,26
982,ALCO,2025-01-16T00:00:00,Ericaceae,0
983,ALCO,2025-01-16T00:00:00,Eucalipto,0
984,ALCO,2025-01-16T00:00:00,Fresno,7
985,ALCO,2025-01-16T00:00:00,Gramíneas,1
